variance,skewness,curtosis,entropy,class
-9.231,8.5683,-1.9016,8.5969,0
4.5083,2.972,2.7348,-7.8551,1
-0.3777,4.8443,-5.86,-8.745,0
6.7103,4.5404,-7.4042,-2.0005,1
-6.685,-0.2838,5.8051,9.272,1
1.0735,-3.306,1.1388,2.3773,1
-6.8018,-5.0108,-3.9864,9.6384,0
-4.4282,6.7917,-1.5311,-1.6101,1
-2.8213,-7.2638,-7.2388,-2.9589,0
-4.3955,-2.0005,-8.416,1.3272,0
-7.8257,-2.6708,-5.0864,7.343,1
-8.4123,-1.2048,6.3087,6.6428,1
-7.345,5.859,-9.2818,6.5551,1
4.0587,0.5614,6.8858,1.7438,1
0.4397,-5.9168,-0.7847,-2.6766,1
-2.0278,-8.143,-6.4306,-2.2907,0
-4.4627,-4.7066,-2.3324,2.5275,1
8.2416,4.0369,6.8627,-3.0446,0
9.4266,9.7641,-9.6996,-6.8955,1
6.9046,5.5865,1.2768,-1.7596,1
-1.0265,-6.0815,0.9514,0.0893,0
9.5771,-1.2654,-4.7642,-3.1029,1
-6.8207,2.8987,5.4203,6.0797,1
2.7062,1.2825,7.678,2.4822,0
3.3817,1.2584,-8.4523,-8.3951,0
9.7427,9.9939,1.8793,-4.6291,0
-5.7204,-9.0848,-5.1259,-4.3916,1
-9.8581,9.0808,-3.1167,9.0952,1
2.7933,8.7846,9.6224,2.6116,1
-0.9699,-6.0121,-6.4173,-4.9338,1
-9.1544,7.7252,-3.7968,6.5277,0
9.1035,-1.271,8.4859,6.5137,1
-1.7692,5.0549,-0.75,0.2832,0
6.9316,-3.7589,-4.8795,-0.4888,1
7.509,-6.1015,-9.5601,5.7899,1
6.8037,4.0088,-3.3256,-4.0602,0
8.3552,9.5664,6.1973,3.9856,0
3.6052,-0.4972,2.2454,0.0598,0
-1.1551,1.1059,-0.933,-8.2345,0
-8.1893,-4.5364,5.4669,-8.3519,0
2.7654,2.4292,8.3913,7.2217,1
4.8041,-6.9905,5.7875,-6.0735,1
5.7526,4.4108,-0.86,-5.4703,1
7.6817,3.4501,1.0897,-7.5253,0
0.0097,3.623,3.1702,-8.6801,1
-5.2679,3.7579,9.6604,7.7209,0
-0.2259,-2.2813,0.9677,-5.0718,1
-4.3225,-6.8024,-0.2545,-7.8567,1
7.7704,-4.6966,-7.4781,-8.2621,0
-8.5227,-5.0113,-4.2633,-8.8006,1
3.2335,-3.0386,7.2444,-0.188,1
7.5831,5.7351,6.1471,3.3683,1
7.5133,8.9744,6.9631,-8.2132,1
0.7875,-1.1561,6.6549,6.8965,1
-4.3732,9.3025,7.9539,-4.7417,1
8.9035,-8.9247,1.084,-6.0456,0
5.4236,-8.4929,-1.1638,-1.3079,0
2.3873,0.8561,4.8607,9.401,0
-1.7316,-4.3718,-4.6103,-1.7022,1
4.5861,7.8417,7.582,1.583,1
5.2841,7.6084,5.4333,-5.3531,1
5.1766,4.7425,-9.0442,9.7452,0
-4.5948,5.8469,-9.6666,-1.4054,0
-5.2735,-4.9684,4.6178,-2.3149,1
7.6403,-7.2307,-7.9933,-0.4154,1
-8.9387,2.5638,-6.336,-2.3924,0
-7.3885,-0.0141,1.1397,1.9357,1
-4.9217,8.881,-2.8026,9.0251,1
-4.0796,0.5329,1.907,-5.669,1
0.1712,7.3556,-0.9289,-6.4792,1
8.248,-1.5495,-9.9422,5.702,0
-2.4232,-6.2317,-6.9277,-3.3738,1
-3.9533,7.9603,-9.3858,7.6377,1
5.9609,3.5134,5.1233,0.2345,0
-3.1203,8.4457,-6.4747,-8.9066,0
-5.1833,1.4223,-9.0908,-4.3931,0
-2.6614,-8.0042,-4.2311,-2.4603,0
-3.945,5.0503,7.1625,-6.0126,0
5.8124,3.5961,-5.5129,-8.8426,1
-6.771,5.3749,-9.6312,-4.3923,1
-4.4112,9.6982,1.0624,-5.2714,0
7.2087,8.6192,-6.9473,-8.8211,1
-0.2946,5.8435,3.6151,-2.3486,0
-4.7515,8.2336,5.3959,-8.3094,1
6.6688,-9.9803,-6.1031,-2.2466,0
-9.7203,-5.4559,-5.9872,-8.7726,1
2.3304,1.4047,2.068,2.8303,0
-7.7437,6.4524,7.3441,7.4717,0
5.5422,-1.241,9.0078,-0.7932,1
1.0989,9.1039,6.6788,-9.3007,0
-4.4937,2.2876,-6.1088,-4.256,0
0.7996,-3.3466,-3.5454,-3.0391,1
5.654,-3.0759,0.1049,-5.1442,1
-7.3808,-0.9789,4.5408,3.0273,1
3.216,6.8294,7.1615,9.4,0
-0.0838,-3.2691,-3.2449,8.8412,1
2.5311,-4.0703,-9.4432,8.9259,0
4.4838,6.5477,3.6172,-6.3794,1
6.9176,8.0293,7.0123,-1.3682,0
7.7441,6.1821,4.1034,-7.8118,1
-8.1281,-1.238,0.5602,-0.2119,0
7.3459,-1.3506,-7.9516,-9.9824,0
-5.3637,-4.3742,0.011,-5.9804,0
8.6179,7.0093,-3.0788,3.7332,1
-1.2945,6.5654,2.8998,-6.6351,0
-1.803,-6.9279,-0.4531,-0.443,0
-5.9059,-9.3138,-2.9852,-4.6598,1
2.5114,6.3294,-3.8149,5.7001,1
4.6072,-9.7282,0.7082,5.4362,1
9.5063,-4.7764,-8.7125,-5.1789,1
5.0415,3.0673,9.6003,5.5458,1
2.7558,-8.6457,-4.2943,-0.1173,1
2.632,-2.4195,-0.8269,1.4531,1
-4.5565,5.4369,-7.1086,5.2624,1
-8.5259,-0.9032,-1.528,-4.2749,1
-8.6892,6.4515,-2.4889,-6.3362,1
5.7939,7.2048,7.2465,-1.6981,0
5.6057,-8.8532,3.0921,0.7961,1
6.4786,-6.1681,-6.1818,-7.0268,0
8.7857,-4.4017,-0.3644,1.3552,0
-1.085,1.2149,-5.4213,6.8409,0
-9.473,8.0795,3.8249,-5.0065,1
-1.9337,8.5903,-5.314,-7.0228,0
-4.5887,-2.8451,-1.8282,-7.2285,0
0.2709,3.3381,0.3378,8.5293,1
0.3121,-8.6477,2.242,-4.5686,0
3.52,1.6109,7.9904,-3.8485,0
-7.8348,7.2236,-7.9428,-1.2934,0
8.0798,-8.8552,-4.5054,-7.6837,0
-9.74,-6.2805,-4.2078,9.1893,1
5.6464,3.1624,-5.0484,-1.9562,1
4.9943,2.2689,-5.2084,-7.1518,0
-2.2873,0.3365,7.8508,-3.0005,1
-2.61,-3.253,4.2416,-6.3701,0
7.1218,7.9768,-1.6852,4.811,0
8.5359,-7.6388,-4.2468,5.0573,0
1.3389,4.1245,-2.6471,-5.5431,1
-4.9811,7.0375,1.3561,-0.724,1
-6.9703,9.0878,-5.9077,-1.12,1
2.4304,3.129,-2.6653,3.2597,1
-1.4826,-9.8117,-0.1911,5.8503,0
-4.9892,-5.821,1.1704,9.1349,1
-3.669,-8.9821,4.3263,-8.3635,1
-7.53,1.0318,-6.1281,8.3625,1
-8.4195,9.7388,0.7904,-0.5708,1
-1.6276,-1.6303,-6.8675,2.7133,0
-1.515,-6.3661,-6.7214,1.5468,1
3.4041,3.3724,4.9435,-1.616,0
-5.3506,-9.3041,2.2411,2.2781,1
-3.8211,-1.9355,2.0192,-4.7081,0
-6.5063,8.6593,9.4474,0.9092,1
-6.0292,-0.7978,-2.8145,0.1508,0
8.7981,-8.1402,8.8499,7.6158,1
2.3743,5.0712,-1.7554,-0.8143,0
9.7261,0.7922,-7.7173,2.478,0
7.5444,7.7395,8.4399,-9.2684,0
1.8706,-5.9983,-8.2969,-4.169,0
4.3389,-0.9966,-3.4625,-1.4362,1
5.1334,3.2897,2.3743,-5.7263,1
3.6316,-5.6741,-2.2645,-1.7234,1
0.7933,0.3073,-0.3655,-7.5858,0
6.5235,6.0405,-3.8785,-7.4117,0
2.7246,-9.6774,5.1066,1.443,0
4.0257,-6.6181,-6.417,-6.1007,0
1.7666,8.6586,5.3743,5.8408,0
9.124,9.0287,-2.8494,-0.2467,0
-4.6708,-7.2294,5.6548,-2.9448,0
0.1216,0.6358,-6.1566,3.3897,1
4.8881,-8.4934,-6.8303,0.5982,1
7.571,7.6245,1.1743,-5.0314,0
-7.0689,9.2722,-4.3281,8.2304,0
-7.2031,-0.5445,-5.073,5.8138,0
-0.9601,-4.3172,-6.3323,7.0953,1
-5.6976,4.3247,6.8031,-3.9554,1
9.957,-6.3046,0.3382,2.0228,1
-7.6043,-3.8223,5.0087,-1.361,0
-3.6233,-2.674,-5.8268,0.5092,0
5.4882,-6.8675,7.0563,-6.752,1
1.1201,-6.5021,-9.5007,6.0079,1
6.1611,4.2792,4.452,6.6647,1
6.6485,2.5736,7.417,-5.2703,1
-9.7802,4.4455,-9.2763,-7.1739,0
-7.976,4.5714,5.4609,1.3428,1
0.1378,-9.9107,6.9429,-1.8014,0
1.2614,9.5909,-0.7541,-7.9329,1
-9.6141,6.1015,0.8138,-6.3552,1
-1.0165,8.4307,6.5726,-4.6719,0
6.3126,-8.5018,-5.914,9.7286,0
9.9034,5.9146,-8.5848,-9.4994,1
5.3734,4.8615,-1.4198,9.558,0
-1.5083,5.8758,5.4924,-1.4023,0
-8.2721,-7.4641,5.4858,-5.8814,1
-8.4993,8.0857,-5.5926,2.6723,1
-0.895,-8.7679,-5.8371,4.4789,1
8.8212,-8.8738,7.5662,-8.4699,1
6.2659,-7.5759,8.1549,-4.6615,0
8.3443,4.7674,4.3149,-3.9196,1
2.9965,-1.1352,9.5328,7.9152,0
-6.3214,-7.9096,9.1137,1.2558,1
-3.0121,1.8664,-5.3487,-3.3979,0
3.2625,7.2635,2.655,-8.595,0
5.913,-9.4943,9.1482,-8.2214,1
1.0828,-2.8714,-4.9759,-5.3061,0
-6.0894,0.4657,-4.7274,-8.082,1
4.5044,-4.0828,-0.9427,9.5927,1
-6.1883,-3.4907,3.9053,-8.0818,1
-5.8318,-8.3447,-7.491,3.6312,1
7.0388,-9.3416,9.618,3.5463,0
-4.1952,-6.0338,-4.5761,-5.3746,1
-5.7943,1.8616,1.6317,-6.4188,0
3.0457,-5.2729,4.4102,-7.9566,1
0.0946,-0.9578,-6.3352,1.1405,1
-1.9176,7.6195,-8.1645,-3.3748,0
2.3308,-8.5745,-0.9037,-9.6536,0
2.7972,-2.1125,-7.8458,3.0214,0
2.5034,1.2379,-3.9404,2.7474,0
5.8504,7.9276,6.3588,-4.5766,1
3.9318,-5.4997,7.3171,7.7331,1
-9.0031,-4.0086,-7.1298,-2.6391,1
-1.1792,-2.1662,5.2754,-3.05,0
-4.9804,-3.4044,9.3191,-1.4766,1
-0.1945,6.5842,3.5222,3.712,1
-2.7993,-0.4145,-5.5027,-6.572,1
0.1716,-4.4799,-1.7413,-9.9488,1
6.6896,-1.7974,-8.0183,9.5526,1
8.1774,2.9226,1.8555,-0.8715,0
0.3278,-0.7692,-9.2512,3.8902,0
4.7311,9.6721,0.0611,1.2481,1
5.2127,2.309,7.2576,6.2072,0
-5.3154,9.537,7.0769,-3.5031,0
-1.4437,-6.7171,4.975,2.7731,0
-4.8541,-4.441,4.1202,-4.9605,0
9.0572,-4.4318,4.1353,6.7039,0
8.4678,-0.8791,-9.5227,4.1483,0
-7.3808,3.0482,5.8882,-0.4153,1
1.5379,4.1314,-8.2432,8.4848,1
-3.459,8.8968,3.957,9.952,0
0.5729,4.9433,0.3964,4.846,0
5.1702,-8.8929,-9.4374,6.5171,1
-6.2493,9.7328,-3.5063,8.8149,1
2.5589,9.9725,9.3105,-5.7489,1
-9.403,-2.9858,3.0902,7.1218,1
-6.254,2.2102,5.4952,4.9376,1
-6.7779,-3.0365,1.6459,-3.8668,0
-4.3834,6.8253,-2.3498,-7.3554,1
-2.1868,-3.9184,-5.5972,-2.2001,0
4.3494,7.1125,8.4323,-8.9297,1
-6.1101,8.1029,4.1793,1.6709,1
-0.2045,8.4027,6.8891,-1.0249,0
1.1087,0.2263,3.1645,2.7164,0
0.1497,7.516,6.9846,5.973,0
8.0227,-9.2513,9.6306,-1.424,1
9.6194,-8.3382,-6.8092,-4.6906,1
5.0256,3.7421,3.1906,6.5527,0
5.0917,-4.7263,5.0445,7.9049,0
-6.2055,-9.6055,-6.6431,9.9033,1
2.4506,2.6793,8.9633,-3.9253,0
8.084,4.093,5.6257,1.4984,0
-1.5272,4.3909,-2.9488,-5.7658,0
0.2554,-1.3311,-2.2369,1.6416,0
-2.2901,-6.4013,7.0767,-6.9776,1
2.9243,-3.1847,0.7368,8.6581,1
1.3777,4.3277,-1.1898,7.8006,1
1.9292,4.1217,-9.6464,-4.4887,0
3.0315,0.9629,-0.326,7.5697,0
-0.2884,4.8971,7.1444,-0.4875,0
-1.7238,4.908,-5.2813,4.1216,1
-6.1495,-7.6272,-5.4325,-8.4924,0
-3.546,1.8706,-5.0465,9.162,0
5.234,-7.4093,-3.4253,9.7247,0
9.7478,-6.926,-4.8321,-4.9296,0
1.595,8.9522,5.9147,3.6745,1
-3.4972,8.267,-9.315,-8.2956,1
5.5339,-8.5605,6.9077,3.1009,0
-4.9827,-6.052,-7.1711,-7.4865,0
-4.1804,2.4317,3.6392,-7.0228,0
-0.1704,7.0632,-9.2261,9.3573,0
5.6056,-4.6903,-6.7502,-0.3824,0
-4.5854,2.8048,4.2193,-0.5362,1
-7.4628,-2.5684,1.3506,5.5273,0
-3.442,-4.4673,-5.6779,6.6182,1
2.7579,7.7561,7.1079,0.7812,1
5.86,-1.8485,4.0589,7.1944,0
3.3813,0.8092,-2.4694,-7.333,1
8.5301,8.7567,4.9009,1.872,1
8.2733,-8.3611,3.6836,-6.519,1
-0.0266,9.7758,-6.0507,0.5208,0
-9.8692,3.814,-8.4136,-9.8255,0
8.0326,-5.7381,-5.042,8.6991,1
-1.2818,8.854,9.8314,6.8746,1
2.2563,-1.3882,-3.6437,-9.7116,0
-5.1424,-5.7632,1.3526,5.3679,1
0.0071,5.4129,3.2484,-9.7069,0
6.0573,0.8397,4.4483,2.092,0
2.4849,-6.6623,9.3746,-0.4161,0
6.9594,2.8156,5.9207,7.4312,1
-8.9173,-3.2796,-7.3844,7.4871,0
2.4429,-2.2072,0.7514,3.7272,0
-6.6196,1.6082,-7.2132,7.3556,1
-3.5162,-6.5885,-7.531,-4.5278,1
-2.8641,-1.3547,-7.8536,-7.2608,0
-7.2386,-9.5685,2.7062,-8.611,1
-8.3853,5.2408,-0.1348,4.8703,0
9.1262,-0.5086,-1.5481,2.4844,0
-2.4181,-8.7435,2.0175,-7.2701,0
-8.7766,9.6097,3.4983,-6.458,0
1.5619,-8.5408,-3.9024,-1.9475,0
-1.0524,6.3718,-6.1595,-3.0873,1
9.6032,-3.7306,4.322,0.0021,1
9.9779,5.3683,6.3648,-5.7413,1
-8.9448,9.1078,-2.8363,1.3008,0
3.9466,-1.0518,9.2652,7.8777,1
-8.3047,-5.5924,-1.3467,-6.1213,1
-7.4998,-9.6156,-1.2558,8.5012,1
4.8898,1.321,2.4978,9.1308,1
5.3792,2.8639,3.8658,-1.2474,1
3.8907,8.1351,-0.1522,-2.0836,1
-2.417,9.3289,-4.9136,-1.1925,1
5.3455,-2.9018,2.2103,2.9471,0
-1.2417,9.0807,-8.456,-5.3765,0
1.0343,8.1591,8.8419,6.4231,1
-1.4588,-0.3526,-8.9185,-0.2737,1
9.5311,1.8203,-4.243,8.7752,0
2.9239,-6.5583,5.1274,4.469,1
-1.7268,1.1176,-7.7865,-7.33,0
1.186,0.7392,-0.7575,3.0557,1
-4.8123,2.6186,-3.9757,4.949,0
-5.1599,-0.3444,2.1173,-7.8419,0
8.1414,8.3151,-4.514,8.0054,0
-3.1061,8.6041,4.4138,-0.6767,1
-3.8253,-0.2852,3.5147,3.194,0
-5.1782,6.0345,6.1828,5.1032,1
-7.6658,-4.8303,7.7567,-8.7331,0
4.4036,6.8255,-4.8726,-8.4426,1
6.652,5.2353,-0.6124,-0.169,0
-6.0519,-5.6993,8.0134,-8.091,1
-0.0812,-8.457,2.3745,-5.7145,1
-4.2587,1.5494,7.0003,3.4507,0
-9.8046,-2.9758,8.7298,7.8761,1
1.3592,5.5462,2.3709,7.0602,1
-1.1271,6.7905,-2.6311,1.0964,0
4.1849,8.4968,8.7377,0.3086,0
-6.3363,-5.8735,-0.8679,-8.1052,0
-6.8486,-0.6108,2.9706,2.5799,0
6.9647,-4.1883,3.8484,-3.282,0
9.9406,8.7006,-5.8691,-5.3468,0
-5.8181,-7.0296,-0.3589,5.1937,1
-0.282,4.951,-4.2164,6.5521,0
-6.8639,-8.4109,0.8323,-6.0368,1
7.3728,8.4121,7.1016,1.4687,1
1.2632,8.0386,8.3616,-5.2289,1
-5.972,7.6547,-1.3637,8.2813,0
-1.2478,0.0949,2.677,0.7912,0
7.6596,6.7676,-0.6989,3.9012,1
5.8473,-8.637,9.1702,3.4396,1
-7.7046,9.426,2.5736,4.2024,0
5.6197,-6.0809,2.9993,3.6176,0
2.9768,-2.7055,-4.6668,5.8638,0
-5.9638,-9.7814,6.8449,7.5929,1
0.6812,-4.7857,1.4133,-3.8051,0
7.9103,3.0626,2.9229,3.8203,1
-4.7749,-3.3191,1.8103,8.2937,0
4.8109,-4.1773,-3.1781,-5.4474,1
3.1173,-9.7509,-0.4489,1.7941,1
2.4793,-4.6822,2.7924,3.3698,1
-6.4968,-0.216,-0.6044,1.2413,0
5.4486,-3.5269,-3.9442,-7.7326,0
-7.1986,3.3688,2.5968,9.517,1
-5.2952,-4.2524,2.8665,-7.257,0
-2.659,-8.4965,-6.8518,1.0901,1
3.3914,6.78,6.6926,4.9186,1
-7.8493,-5.3926,4.5613,-9.0869,1
-4.4225,4.2847,2.2374,4.0546,0
-8.6808,4.4424,-3.1332,8.2328,1
-0.2887,2.6644,-2.4537,-2.0424,1
-2.4375,-1.0068,0.9479,-3.9005,0
-4.4032,-0.7951,-2.64,9.0344,0
3.805,-9.8401,-8.1251,3.5754,0
9.1006,5.4265,-7.8703,0.357,1
5.8642,-0.1733,0.85,-1.583,0
9.6039,-3.7561,8.4506,-6.3103,0
-2.6945,-6.3567,-7.002,4.3161,1
-7.3632,-5.5869,-2.8785,-5.3118,1
-9.2414,-1.4575,6.8388,2.1399,1
3.6486,4.0734,-8.5743,6.7819,1
-2.8654,1.1916,-7.7747,-2.0289,1
-1.8101,-2.2831,2.6597,-2.865,1
3.4605,4.1068,3.4923,-1.0641,1
-1.0718,6.3239,4.9821,-2.2819,1
4.3625,-8.4576,-4.6769,7.0094,1
6.4238,9.9424,6.7416,8.9984,0
8.3743,-5.2154,-9.9885,4.4577,1
6.9517,6.8065,-6.8156,0.8037,1
-9.0642,-0.4504,-0.7555,7.6688,0
7.1939,-5.5543,-8.8067,9.225,1
2.5192,-0.2558,-4.7641,-1.6064,0
0.8164,9.3721,4.387,-3.4961,0
-8.6902,6.6843,8.2337,3.1158,1
-6.0003,5.847,-9.5675,-0.7601,0
-6.7954,-6.7167,-0.2207,-8.7106,0
7.9432,-8.3764,6.1448,6.677,0
-2.3528,-8.0843,6.65,9.8867,1
6.3921,8.1567,-8.3646,9.9131,0
9.8625,8.1405,-7.7258,-5.7235,1
5.5362,8.6974,3.2883,0.5322,0
-2.1175,-0.3115,-8.4553,5.7753,1
7.7911,-7.5963,-5.5825,6.6632,0
0.071,-6.1073,-4.1198,-2.1235,0
-4.1372,7.3079,4.5818,7.6787,0
0.5191,9.8353,-6.2911,2.6347,1
2.4024,1.2384,6.1174,9.4768,1
-0.4434,1.1283,4.1385,-0.2023,0
-7.4565,-3.2109,-2.3901,4.5935,1
5.6622,-9.2821,8.868,-4.1572,0
1.8924,-6.586,-0.1351,4.4813,0
-5.4027,-4.1357,9.763,0.8247,1
7.8369,9.9353,2.2547,8.9775,0
-9.5889,-8.264,-2.2071,6.3306,0
-3.9541,-1.5043,-7.3691,1.5194,1
-6.847,-1.2524,-1.1413,5.3444,1
6.3992,-2.0122,6.9065,-5.9145,0
-6.3532,8.0923,5.816,-0.7947,0
4.5188,9.3646,0.4914,-6.464,0
-4.9032,-9.0982,-7.3386,-8.2927,0
-1.8396,9.6412,2.399,9.8561,1
2.3584,-4.6003,-5.2807,8.0102,1
-0.662,-9.0705,-3.8286,-9.161,0
-4.3958,-5.378,8.9487,-4.5246,0
-4.0942,-8.3392,-0.0279,-1.1961,1
-4.6196,1.4229,-0.5501,0.0609,1
6.0227,-3.6788,-7.9542,8.179,1
8.7648,-3.8484,-1.6471,5.6431,1
-8.1533,-5.0112,-0.0261,0.9413,0
-0.4418,-9.5833,5.0499,4.7761,0
-9.4624,6.592,-8.8005,9.1533,0
7.7005,-0.6575,3.5914,-3.0467,1
-0.8656,-0.1047,7.1394,9.4327,1
-7.2565,-6.7853,7.268,-2.2755,1
-0.1092,8.4954,1.0979,-3.6839,0
-4.6892,-8.1427,9.3898,6.6113,0
-5.6185,3.879,-6.6868,-4.9627,0
2.4966,-4.4103,1.0316,-3.8705,1
-4.724,-8.427,-0.6592,8.992,1
9.5439,-3.9644,5.8684,-9.9409,1
0.7468,9.1731,-2.4317,4.1696,0
6.9724,3.0427,-7.6041,-3.6818,0
-3.7251,3.6097,5.5048,-1.7761,0
6.3798,8.0514,5.1303,-3.9093,0
-3.2168,-1.215,0.5046,-5.2482,1
-1.2605,5.0421,-7.641,0.8473,0
4.4138,6.368,1.8798,2.6978,0
-4.4871,0.1964,-7.483,7.53,1
-8.7388,8.2381,-2.643,2.1699,1
1.6952,0.48,5.7294,-2.1624,1
-5.9804,-0.9449,-7.4833,7.4644,0
-9.8305,-3.9747,2.4954,-4.666,0
-2.1689,-8.092,5.5827,4.6034,0
3.6719,-9.1677,-5.4837,4.6217,0
5.5962,-9.0259,6.9962,3.5148,1
-4.9078,7.803,-9.8918,-9.6372,0
8.4111,-6.7442,-1.9793,-4.7376,0
-7.0385,-4.0563,0.2674,0.1707,1
7.1749,-2.9974,-6.9348,0.096,0
-1.2047,1.0807,-0.2943,1.9371,0
-9.3194,-2.9317,4.6743,-4.6193,0
-1.6625,8.2224,-4.247,-9.0131,1
-7.6551,-4.5104,-0.0861,-4.6421,1
9.206,-6.3796,7.587,-2.3374,1
-6.3332,-6.9406,5.8466,-9.203,0
-5.0366,-9.0816,9.9239,-3.022,0
4.8882,-1.7523,-3.4111,-2.2944,0
-8.2175,8.9946,3.1537,2.4464,1
-7.3517,-9.5644,-1.724,4.2731,1
0.4833,5.3366,-5.5304,-4.4442,1
7.372,5.0004,4.233,2.9985,0
4.8317,4.3534,-5.1825,5.2331,0
-7.7407,0.2735,-5.6484,6.6288,0
-6.3256,-2.2173,9.3759,0.2871,1
9.7638,-0.6736,-2.4279,1.9015,1
-0.5071,9.7657,1.2551,-7.6458,1
3.8542,-0.2134,-9.5748,7.0016,0
-5.9891,2.7715,7.1924,9.3927,0
-3.7419,-8.2792,-0.0102,3.9926,0
2.7307,4.0514,-4.5818,2.5537,0
-9.7538,-5.3245,1.2559,7.9314,0
-1.0694,-6.3531,8.2942,-2.2577,0
-5.7662,6.7876,3.586,9.4135,0
-8.7305,-1.6231,4.9851,5.0473,1
-4.3726,-8.6071,8.4233,-4.9382,0
8.3902,-6.1676,2.4958,9.2489,0
-4.5647,3.6656,0.4406,-4.0942,0
9.0104,-1.9807,-5.3476,5.4909,1
1.5406,9.2075,2.6409,-7.6065,1
-2.3353,-4.214,-0.7827,-2.598,0
2.2009,-7.9821,7.4881,0.625,0
-2.9112,9.2166,-6.9923,-9.1965,1
8.7195,4.9024,1.2357,4.7598,1
-9.6077,4.4033,6.191,5.4047,0
7.3404,-3.2668,2.2305,2.5267,0
8.6292,-0.8476,7.9547,9.3743,0
-1.9049,-8.3036,-2.4267,7.5127,1
8.626,3.0246,6.619,8.2722,1
8.5488,5.083,-9.9599,4.8802,0
7.144,-0.5736,8.8284,-8.8528,0
-2.6974,-7.5425,-9.2586,8.8168,1
-6.963,1.2239,-0.3981,-6.4535,0
3.2699,-4.318,-6.0199,-9.9654,0
-6.3577,9.0433,-7.2085,-4.6173,1
-5.0976,-0.6993,-1.7145,1.2453,1
-7.4644,-6.6219,-8.8967,9.0867,0
9.6874,0.5645,-6.7747,5.3258,1
-2.7077,-4.3865,-5.1007,-0.8099,0
5.8255,4.4652,0.5646,-7.6326,1
-3.1247,-1.57,-7.3871,-0.3893,0
3.7976,4.93,0.4453,-2.7203,1
5.5348,4.0911,5.5409,-6.3566,1
0.93,-0.3939,-3.3311,-3.2561,1
-3.1862,-7.1812,-5.5415,-5.2371,1
4.0903,2.2738,-2.2042,2.2388,0
-3.6323,-0.0571,-2.1191,8.7534,1
-7.1114,-6.5122,8.9898,1.2036,1
-5.9243,9.2938,-9.8138,2.2389,1
-6.7913,1.6351,-0.2412,-3.3212,1
-4.3341,-0.5638,6.3579,0.1403,0
3.838,-7.2884,-8.1783,-5.5178,1
6.2523,4.2897,1.2309,5.2694,1
4.7874,7.7943,-0.9914,3.6335,0
-1.3753,4.1433,1.8749,5.7723,0
6.0724,-9.2305,1.1639,-5.156,1
-0.5161,-4.3387,2.3335,-0.7905,0
-0.2526,7.2137,4.2177,-9.3273,1
5.1734,-1.4764,3.5305,-5.7152,0
-9.5393,9.9518,6.93,3.0396,0
7.6903,4.8947,1.7932,-1.4023,1
-1.9073,-5.7346,3.3693,-7.5205,0
-6.228,9.5285,8.9256,-6.1422,0
-4.3484,7.6871,-8.3268,-6.2822,1
5.1456,5.8041,-4.2307,4.5945,1
-0.6625,8.3726,-4.2031,-7.0064,1
3.589,-7.488,-2.482,-2.9772,0
5.6691,1.8474,7.314,2.4187,1
0.1617,3.0631,2.0584,2.6051,1
-0.6704,6.5384,3.7442,-2.8449,0
7.1989,-8.9995,-7.1982,-7.9548,0
-5.6334,0.3,-4.6683,1.553,1
6.9754,-5.5395,-3.3011,0.5696,1
7.9938,8.1631,-5.5457,-3.6653,1
7.1016,6.8057,4.8161,0.3635,1
-3.0375,4.6747,-1.6331,2.5493,0
1.1777,5.2162,5.5194,7.6524,1
6.5438,-4.0802,-0.3045,0.4029,0
6.6051,-6.3624,3.9424,2.2074,0
-9.8837,9.2781,4.7866,-8.8579,1
-1.4285,9.9478,5.1155,4.4795,1
4.557,-2.9792,8.5021,-6.4946,1
-0.6955,3.4728,0.701,-1.5165,1
-1.1233,3.0721,2.9022,0.9278,1
-7.9559,-0.2323,-2.5984,6.8865,1
7.9033,3.0511,2.0713,-1.1316,1
-0.805,4.0758,-7.5076,-8.2463,1
8.2006,4.7779,-9.2146,-8.368,0
4.9021,5.5066,-1.2008,0.5298,0
-1.9638,0.122,-1.6586,-3.6619,0
-7.7184,-7.7888,4.0589,5.4719,0
-0.0485,-3.4837,-5.416,8.6088,1
8.1746,2.193,-5.2317,-5.6344,1
0.1988,9.505,-8.3554,4.0691,1
9.4786,0.7061,-3.1957,9.2957,0
6.2605,3.4442,-4.6609,0.5432,1
4.3453,7.756,5.6423,-1.0681,1
-0.0815,-0.6492,-8.3512,-6.5133,1
-4.2036,7.4004,-2.2349,9.9769,0
0.3322,1.4642,-9.2565,2.1288,0
-9.5972,-6.3376,3.7325,2.8563,1
-3.0941,0.7304,-5.4115,-2.2546,0
3.3069,7.9992,-5.9156,-3.6995,0
-0.639,5.6931,-9.3099,0.7654,1
9.2568,-3.289,-4.8585,-7.4472,0
-4.7652,5.6243,6.483,6.3544,0
-0.9719,6.48,-7.7923,1.2067,0
4.048,6.1277,-5.437,3.1705,1
6.361,1.1741,6.9631,-5.7501,0
-1.6143,-7.7406,0.7438,4.065,0
-2.2432,-4.808,-7.3209,7.8094,1
-0.4814,9.5533,-9.9739,9.5663,1
-0.3373,-0.2152,6.2494,8.5928,0
6.5876,-0.4937,-4.0967,2.3606,1
3.1877,3.075,0.9754,-3.3558,0
5.3511,9.9698,5.0689,9.0488,0
3.8571,3.0662,9.4787,2.1534,1
2.7805,-1.4281,-7.7222,3.59,1
-8.9689,-8.2106,-6.5701,-2.732,1
9.0116,-2.8535,-5.32,-8.8532,1
